gioitinh,xeploai_tt,hocky,namhoc,drltl,sotchk,dtbhk_truoc,xeploai,khuvuc_encoded,namnhaphoc,chuyennganh2_encoded,hedt_encoded,khoa_encoded
1,3,2,2021,4,14,8.27,2,4,2019,6.0,2,4
1,3,1,2022,4,10,7.7,2,4,2019,6.0,2,4
1,3,2,2017,5,17,6.42,1,6,2017,8.0,2,3
1,3,1,2018,4,20,5.64,2,6,2017,8.0,2,3
1,3,2,2018,4,23,7.44,2,6,2017,8.0,2,3
1,3,1,2019,3,23,6.8,0,6,2017,8.0,2,3
1,3,2,2019,2,11,4.6,0,6,2017,8.0,2,3
1,3,1,2020,2,17,4.99,0,6,2017,8.0,2,3
1,3,2,2020,2,22,1.01,0,6,2017,8.0,2,3
1,3,1,2021,3,10,0.35,1,6,2017,8.0,2,3
1,4,2,2013,5,19,7.66,2,2,2013,8.0,2,3
1,4,2,2013,5,19,7.39,2,2,2013,8.0,2,3
1,4,1,2014,5,18,8.25,3,2,2013,8.0,2,3
1,4,1,2014,5,18,8.08,3,2,2013,8.0,2,3
1,4,2,2014,5,16,8.08,3,2,2013,8.0,2,3
1,4,1,2015,5,14,8.23,2,2,2013,8.0,2,3
1,4,2,2015,4,15,7.93,3,2,2013,8.0,2,3
1,4,1,2016,3,17,8.48,2,2,2013,8.0,2,3
1,4,2,2016,3,6,7.64,2,2,2013,8.0,2,3
1,4,1,2017,3,13,7.13,3,2,2013,8.0,2,3
1,0,2,2018,3,20,6.16,1,6,2018,8.0,0,3
1,0,1,2019,3,16,5.28,1,6,2018,8.0,0,3
1,0,2,2019,3,22,5.1,2,6,2018,8.0,0,3
1,0,1,2020,5,19,6.55,2,6,2018,8.0,0,3
1,0,2,2020,3,22,7.22,2,6,2018,8.0,0,3
1,0,1,2021,5,14,7.52,2,6,2018,8.0,0,3
1,0,2,2021,3,16,7.69,2,6,2018,8.0,0,3
1,3,2,2019,5,19,8.48,3,4,2019,2.0,2,2
1,3,1,2020,5,21,8.45,2,4,2019,2.0,2,2
1,3,2,2020,5,18,7.48,3,4,2019,2.0,2,2
1,3,1,2021,5,23,8.8,3,4,2019,2.0,2,2
1,3,2,2021,5,16,8.33,3,4,2019,2.0,2,2
1,3,1,2022,5,6,8.03,2,4,2019,2.0,2,2
0,1,2,2017,4,18,6.48,2,4,2017,5.0,0,1
0,1,1,2018,3,23,6.93,1,4,2017,5.0,0,1
0,1,2,2018,3,20,6.36,2,4,2017,5.0,0,1
0,1,1,2019,3,23,6.6,2,4,2017,5.0,0,1
0,1,2,2019,3,14,6.77,2,4,2017,5.0,0,1
0,1,1,2020,3,17,7.96,2,4,2017,5.0,0,1
0,1,1,2021,3,10,6.65,2,4,2017,5.0,0,1
1,2,2,2019,3,17,6.89,2,5,2019,4.0,0,0
1,2,1,2020,3,22,6.91,2,5,2019,4.0,0,0
1,2,2,2020,3,18,6.9,2,5,2019,4.0,0,0
1,2,1,2021,4,18,7.79,3,5,2019,4.0,0,0
1,2,2,2021,5,16,8.09,2,5,2019,4.0,0,0
1,2,1,2022,4,20,6.3,3,5,2019,4.0,0,0
1,1,2,2017,3,17,4.29,0,7,2017,5.0,0,1
1,1,1,2018,3,20,7.2,1,7,2017,5.0,0,1
1,1,2,2018,4,22,5.58,2,7,2017,5.0,0,1
1,1,1,2019,3,22,7.23,1,7,2017,5.0,0,1
1,1,2,2019,3,23,6.22,2,7,2017,5.0,0,1
1,1,1,2020,4,24,6.67,2,7,2017,5.0,0,1
1,1,2,2020,4,10,7.67,2,7,2017,5.0,0,1
1,1,1,2021,4,14,7.14,3,7,2017,5.0,0,1
1,1,2,2021,3,2,8.64,2,7,2017,5.0,0,1
1,1,2,2019,5,23,8.43,2,3,2019,0.0,0,4
1,1,1,2020,5,23,7.83,2,3,2019,0.0,0,4
1,1,2,2020,4,15,7.64,3,3,2019,0.0,0,4
1,1,1,2021,5,17,8.31,3,3,2019,0.0,0,4
1,1,2,2021,5,14,8.29,3,3,2019,0.0,0,4
1,1,1,2022,5,14,8.33,3,3,2019,0.0,0,4
1,2,2,2019,3,21,7.31,1,7,2019,0.0,0,4
1,2,1,2020,3,21,5.49,1,7,2019,0.0,0,4
1,2,2,2020,4,19,5.96,2,7,2019,0.0,0,4
1,2,1,2021,4,19,6.51,2,7,2019,0.0,0,4
1,2,2,2021,3,16,7.44,2,7,2019,0.0,0,4
1,2,1,2022,3,18,6.91,1,7,2019,0.0,0,4
1,3,2,2019,5,21,8.77,3,3,2019,4.0,0,0
1,3,1,2020,5,21,8.86,3,3,2019,4.0,0,0
1,3,2,2020,5,18,8.16,1,3,2019,4.0,0,0
1,3,1,2021,5,24,6.43,3,3,2019,4.0,0,0
1,3,2,2021,5,18,8.39,2,3,2019,4.0,0,0
1,3,1,2022,2,14,7.86,3,3,2019,4.0,0,0
1,3,2,2018,4,16,8.95,3,3,2018,2.0,2,2
1,3,1,2019,5,17,8.8,4,3,2018,2.0,2,2
1,3,2,2019,5,20,9.39,4,3,2018,2.0,2,2
1,3,1,2020,5,18,9.32,3,3,2018,2.0,2,2
1,3,2,2020,5,27,8.65,4,3,2018,2.0,2,2
1,2,2,2018,4,16,8.23,3,3,2018,6.0,2,4
1,2,1,2019,5,21,8.03,2,3,2018,6.0,2,4
1,2,2,2019,3,18,7.3,2,3,2018,6.0,2,4
1,2,1,2020,3,16,6.96,2,3,2018,6.0,2,4
1,2,2,2020,4,14,7.23,2,3,2018,6.0,2,4
1,2,1,2021,4,17,7.55,2,3,2018,6.0,2,4
1,2,2,2021,3,3,7.88,2,3,2018,6.0,2,4
1,1,2,2018,3,22,5.26,1,4,2018,7.0,0,5
1,1,1,2019,3,19,6.57,1,4,2018,7.0,0,5
1,1,2,2019,2,20,6.18,2,4,2018,7.0,0,5
1,1,1,2020,3,14,6.64,2,4,2018,7.0,0,5
1,1,2,2020,5,15,6.96,3,4,2018,7.0,0,5
1,1,1,2021,5,15,8.98,3,4,2018,7.0,0,5
1,1,2,2021,3,6,8.69,2,4,2018,7.0,0,5
1,1,2,2018,3,21,5.66,0,3,2018,10.0,0,5
1,1,1,2019,3,16,4.9,1,3,2018,10.0,0,5
1,1,2,2019,3,15,5.3,1,3,2018,10.0,0,5
1,1,1,2020,4,23,5.45,1,3,2018,10.0,0,5
1,1,2,2020,2,12,5.49,0,3,2018,10.0,0,5
1,1,2,2016,1,19,5.83,0,4,2016,4.0,0,0
1,1,1,2017,3,18,4.9,1,4,2016,4.0,0,0
1,1,2,2017,2,23,5.87,0,4,2016,4.0,0,0
1,1,1,2018,3,20,4.44,0,4,2016,4.0,0,0
1,1,2,2018,3,20,3.36,0,4,2016,4.0,0,0
0,1,2,2018,5,23,7.2,2,3,2018,9.0,2,1
0,1,1,2019,5,21,6.79,2,3,2018,9.0,2,1
0,1,2,2019,5,24,7.37,2,3,2018,9.0,2,1
0,1,1,2020,5,17,7.89,3,3,2018,9.0,2,1
0,1,2,2020,5,18,8.38,3,3,2018,9.0,2,1
0,1,1,2021,5,18,8.57,2,3,2018,9.0,2,1
0,1,2,2021,4,2,7.95,4,3,2018,9.0,2,1
1,4,1,2014,3,17,8.06,3,4,2014,3.0,2,5
1,4,2,2014,3,19,8.06,2,4,2014,3.0,2,5
1,4,1,2015,4,23,6.93,2,4,2014,3.0,2,5
1,4,2,2015,3,21,7.42,2,4,2014,3.0,2,5
1,4,1,2016,2,17,7.2,2,4,2014,3.0,2,5
1,4,2,2016,3,17,6.71,2,4,2014,3.0,2,5
1,4,1,2017,3,14,7.61,2,4,2014,3.0,2,5
1,4,2,2017,3,11,7.89,2,4,2014,3.0,2,5
1,4,1,2018,3,10,7.25,2,4,2014,3.0,2,5
1,2,2,2013,3,15,4.61,1,6,2013,6.0,2,4
1,2,2,2013,3,15,5.0,1,6,2013,6.0,2,4
1,2,1,2014,0,18,5.0,0,6,2013,6.0,2,4
1,2,1,2014,0,18,4.19,0,6,2013,6.0,2,4
1,2,2,2014,3,21,4.19,0,6,2013,6.0,2,4
1,2,2,2014,3,21,4.99,0,6,2013,6.0,2,4
1,2,1,2015,0,24,4.99,0,6,2013,6.0,2,4
1,2,2,2015,2,19,4.91,0,6,2013,6.0,2,4
1,2,1,2016,0,14,3.57,0,6,2013,6.0,2,4
1,1,2,2019,5,19,9.05,4,3,2019,9.0,0,1
1,1,1,2020,5,25,9.04,2,3,2019,9.0,0,1
1,1,2,2020,4,20,7.84,2,3,2019,9.0,0,1
1,1,1,2021,5,17,7.68,2,3,2019,9.0,0,1
1,1,2,2021,4,16,7.78,2,3,2019,9.0,0,1
1,1,1,2022,5,15,7.36,2,3,2019,9.0,0,1
1,4,1,2014,5,19,8.47,3,6,2014,5.0,3,1
1,4,2,2014,5,15,8.47,3,6,2014,5.0,3,1
1,4,2,2014,5,15,8.8,3,6,2014,5.0,3,1
1,4,1,2015,5,16,8.8,3,6,2014,5.0,3,1
1,4,2,2015,4,14,8.88,3,6,2014,5.0,3,1
1,4,1,2016,2,16,9.96,4,6,2014,5.0,3,1
1,4,2,2016,4,15,9.66,4,6,2014,5.0,3,1
1,4,1,2017,4,13,9.13,3,6,2014,5.0,3,1
1,4,2,2017,4,9,8.22,4,6,2014,5.0,3,1
1,4,1,2018,3,10,9.85,4,6,2014,5.0,3,1
1,1,2,2015,3,18,7.96,3,3,2015,4.0,2,0
1,1,1,2016,2,21,8.08,4,3,2015,4.0,2,0
1,1,2,2016,4,20,9.02,3,3,2015,4.0,2,0
1,1,1,2017,5,15,8.13,3,3,2015,4.0,2,0
1,1,2,2017,5,18,8.51,3,3,2015,4.0,2,0
1,1,1,2018,3,17,8.56,2,3,2015,4.0,2,0
1,1,2,2018,3,15,7.65,2,3,2015,4.0,2,0
1,1,1,2019,3,13,4.0,2,3,2015,4.0,2,0
1,2,2,2019,4,14,7.57,1,3,2019,0.0,0,4
1,2,1,2020,3,16,5.84,0,3,2019,0.0,0,4
1,2,2,2020,4,15,3.9,2,3,2019,0.0,0,4
1,2,1,2021,3,14,6.75,0,3,2019,0.0,0,4
1,2,2,2021,4,18,4.17,2,3,2019,0.0,0,4
1,2,1,2022,4,15,4.2,2,3,2019,0.0,0,4
1,4,2,2017,3,23,7.51,2,2,2017,4.0,2,0
1,4,1,2018,3,20,6.83,2,2,2017,4.0,2,0
1,4,2,2018,3,22,7.13,1,2,2017,4.0,2,0
1,4,1,2019,3,20,6.43,2,2,2017,4.0,2,0
1,4,2,2019,3,23,7.4,2,2,2017,4.0,2,0
1,4,1,2020,3,14,6.92,2,2,2017,4.0,2,0
1,4,2,2020,4,10,7.74,3,2,2017,4.0,2,0
1,3,2,2017,3,23,6.44,2,3,2017,4.0,0,0
1,3,1,2018,3,17,7.77,3,3,2017,4.0,0,0
1,3,2,2018,3,16,8.07,3,3,2017,4.0,0,0
1,3,1,2019,4,18,8.02,2,3,2017,4.0,0,0
1,3,2,2019,3,15,7.27,2,3,2017,4.0,0,0
1,3,1,2020,3,14,7.73,2,3,2017,4.0,0,0
1,3,2,2020,4,9,6.95,3,3,2017,4.0,0,0
1,3,1,2021,5,18,8.33,2,3,2017,4.0,0,0
1,3,2,2021,3,3,7.19,2,3,2017,4.0,0,0
0,2,2,2019,5,21,7.1,2,3,2019,10.0,2,5
0,2,1,2020,5,21,6.87,2,3,2019,10.0,2,5
0,2,2,2020,5,18,6.91,2,3,2019,10.0,2,5
0,2,1,2021,5,23,7.4,3,3,2019,10.0,2,5
0,2,2,2021,5,18,8.15,3,3,2019,10.0,2,5
0,2,1,2022,5,12,8.04,2,3,2019,10.0,2,5
1,1,2,2019,4,16,6.58,2,4,2019,8.0,0,3
1,1,1,2020,3,21,7.25,1,4,2019,8.0,0,3
1,1,2,2020,3,12,5.58,1,4,2019,8.0,0,3
1,1,1,2021,5,18,6.03,2,4,2019,8.0,0,3
1,1,2,2021,4,16,6.7,1,4,2019,8.0,0,3
1,1,1,2022,4,15,9.2,2,4,2019,8.0,0,3
1,4,2,2013,1,19,6.34,0,3,2013,3.0,2,5
1,4,2,2013,1,19,4.76,0,3,2013,3.0,2,5
1,4,1,2014,1,19,0.0,2,3,2013,3.0,2,5
1,4,1,2014,1,19,6.79,2,3,2013,3.0,2,5
1,4,2,2014,2,19,6.79,2,3,2013,3.0,2,5
1,4,1,2015,0,16,7.42,0,3,2013,3.0,2,5
1,2,2,2019,5,19,6.16,3,7,2019,10.0,0,5
1,2,1,2020,5,20,8.37,2,7,2019,10.0,0,5
1,2,2,2020,4,19,7.81,2,7,2019,10.0,0,5
1,2,1,2021,3,19,7.92,2,7,2019,10.0,0,5
1,2,2,2021,3,15,6.67,2,7,2019,10.0,0,5
1,2,1,2022,3,11,7.12,2,7,2019,10.0,0,5
1,2,2,2019,4,17,7.61,1,2,2019,10.0,2,5
1,2,1,2020,4,20,6.19,2,2,2019,10.0,2,5
1,2,2,2020,4,19,7.66,2,2,2019,10.0,2,5
1,2,1,2021,5,17,7.43,2,2,2019,10.0,2,5
1,2,2,2021,4,18,7.38,2,2,2019,10.0,2,5
1,2,1,2022,3,8,7.59,0,2,2019,10.0,2,5
0,3,2,2019,5,19,8.83,3,7,2019,6.0,2,4
0,3,1,2020,5,20,8.0,2,7,2019,6.0,2,4
0,3,2,2020,5,18,7.51,3,7,2019,6.0,2,4
0,3,1,2021,5,16,8.45,3,7,2019,6.0,2,4
0,3,1,2022,5,26,8.98,3,7,2019,6.0,2,4
1,1,2,2015,3,17,4.31,0,4,2015,5.0,3,1
1,1,1,2016,0,21,6.33,0,4,2015,5.0,3,1
1,1,2,2016,0,16,2.24,0,4,2015,5.0,3,1
1,1,2,2017,2,15,2.79,0,5,2017,5.0,0,1
1,1,1,2018,3,18,0.93,0,5,2017,5.0,0,1
1,1,2,2018,2,16,3.0,0,5,2017,5.0,0,1
1,1,1,2019,2,14,6.54,0,5,2017,5.0,0,1
0,1,2,2017,4,21,7.36,2,6,2017,5.0,0,1
0,1,1,2018,3,16,6.71,2,6,2017,5.0,0,1
0,1,2,2018,3,22,7.55,2,6,2017,5.0,0,1
0,1,1,2019,4,19,7.23,2,6,2017,5.0,0,1
0,1,2,2019,4,22,6.75,2,6,2017,5.0,0,1
0,1,1,2020,3,18,7.65,2,6,2017,5.0,0,1
0,1,2,2020,3,9,6.94,2,6,2017,5.0,0,1
0,1,1,2021,4,11,7.24,3,6,2017,5.0,0,1
1,2,2,2019,5,21,6.74,2,2,2019,7.0,0,5
1,2,1,2020,5,24,6.65,2,2,2019,7.0,0,5
1,2,2,2020,5,14,6.87,2,2,2019,7.0,0,5
1,2,1,2021,5,14,7.58,2,2,2019,7.0,0,5
1,2,2,2021,5,18,7.54,2,2,2019,7.0,0,5
1,2,1,2022,5,4,7.3,4,2,2019,7.0,0,5
0,4,2,2013,5,19,7.89,2,2,2013,3.0,2,5
0,4,2,2013,5,19,6.66,2,2,2013,3.0,2,5
0,4,1,2014,5,22,6.66,2,2,2013,3.0,2,5
0,4,1,2014,5,22,7.64,2,2,2013,3.0,2,5
0,4,2,2014,4,20,7.64,3,2,2013,3.0,2,5
0,4,1,2015,4,14,8.18,2,2,2013,3.0,2,5
0,4,2,2015,3,18,7.39,2,2,2013,3.0,2,5
0,4,1,2016,3,15,7.73,3,2,2013,3.0,2,5
0,4,2,2016,3,11,8.02,3,2,2013,3.0,2,5
0,4,1,2017,3,10,8.28,3,2,2013,3.0,2,5
0,2,2,2016,2,19,6.61,1,4,2016,2.0,2,2
1,0,2,2018,4,12,6.85,3,3,2018,5.0,3,1
1,0,1,2019,5,14,7.8,2,3,2018,5.0,3,1
1,0,2,2019,3,17,7.57,2,3,2018,5.0,3,1
1,0,1,2020,4,20,7.18,2,3,2018,5.0,3,1
1,0,2,2020,5,16,6.89,3,3,2018,5.0,3,1
1,0,1,2021,5,16,8.55,4,3,2018,5.0,3,1
1,0,2,2021,5,16,9.11,3,3,2018,5.0,3,1
1,0,1,2022,5,17,8.63,2,3,2018,5.0,3,1
1,0,2,2018,3,12,5.45,2,3,2018,5.0,3,1
1,0,1,2019,3,17,7.85,2,3,2018,5.0,3,1
1,0,2,2019,5,17,7.39,2,3,2018,5.0,3,1
1,0,1,2020,3,20,7.33,2,3,2018,5.0,3,1
1,0,2,2020,4,16,6.6,3,3,2018,5.0,3,1
1,0,1,2021,5,16,8.27,3,3,2018,5.0,3,1
1,0,2,2021,5,16,8.79,2,3,2018,5.0,3,1
1,0,1,2022,3,3,7.05,3,3,2018,5.0,3,1
1,4,2,2013,4,15,3.61,0,6,2013,8.0,2,3
1,4,2,2013,4,15,3.47,0,6,2013,8.0,2,3
1,4,1,2014,4,20,6.5,0,6,2013,8.0,2,3
1,4,1,2014,4,20,2.3,0,6,2013,8.0,2,3
1,4,2,2014,0,19,2.3,0,6,2013,8.0,2,3
1,3,2,2017,3,18,6.93,3,2,2017,4.0,0,0
1,3,1,2018,3,22,8.11,3,2,2017,4.0,0,0
1,3,2,2018,3,24,8.05,3,2,2017,4.0,0,0
1,3,1,2019,3,18,8.23,1,2,2017,4.0,0,0
1,3,2,2019,4,21,6.31,2,2,2017,4.0,0,0
1,3,1,2020,3,15,7.64,2,2,2017,4.0,0,0
1,3,2,2020,4,16,7.46,3,2,2017,4.0,0,0
1,2,2,2015,1,21,7.51,1,6,2015,4.0,0,0
1,2,1,2016,0,21,6.1,0,6,2015,4.0,0,0
1,3,2,2013,2,22,5.09,0,6,2013,5.0,2,1
1,3,2,2013,2,22,4.48,0,6,2013,5.0,2,1
1,3,1,2014,3,20,4.83,0,6,2013,5.0,2,1
1,3,1,2014,3,20,4.88,0,6,2013,5.0,2,1
1,3,2,2014,4,20,4.88,1,6,2013,5.0,2,1
1,3,2,2014,4,20,6.0,1,6,2013,5.0,2,1
1,3,1,2015,5,25,7.65,2,6,2013,5.0,2,1
1,3,2,2015,3,21,6.82,2,6,2013,5.0,2,1
1,3,1,2016,3,25,8.3,2,6,2013,5.0,2,1
1,3,2,2016,3,13,7.36,2,6,2013,5.0,2,1
1,4,2,2013,5,19,6.98,1,4,2013,4.0,2,0
1,4,2,2013,5,19,5.84,1,4,2013,4.0,2,0
1,4,1,2014,3,22,5.84,2,4,2013,4.0,2,0
1,4,1,2014,3,22,7.07,2,4,2013,4.0,2,0
1,4,2,2014,4,18,7.07,2,4,2013,4.0,2,0
1,4,1,2015,4,13,7.27,2,4,2013,4.0,2,0
1,4,2,2015,4,20,6.72,2,4,2013,4.0,2,0
1,4,1,2016,2,21,6.58,2,4,2013,4.0,2,0
1,4,2,2016,3,16,7.85,3,4,2013,4.0,2,0
1,4,1,2017,3,10,8.47,4,4,2013,4.0,2,0
1,3,2,2017,5,22,7.85,2,4,2017,5.0,2,1
1,3,1,2018,5,23,7.49,2,4,2017,5.0,2,1
1,3,2,2018,3,24,7.19,2,4,2017,5.0,2,1
1,3,1,2019,4,23,6.6,3,4,2017,5.0,2,1
1,3,2,2019,5,15,8.12,2,4,2017,5.0,2,1
1,3,1,2020,5,10,7.67,3,4,2017,5.0,2,1
1,3,2,2020,5,9,8.39,3,4,2017,5.0,2,1
1,2,2,2017,5,23,7.73,2,2,2017,4.0,0,0
1,2,1,2018,4,21,7.69,2,2,2017,4.0,0,0
1,2,2,2018,3,23,7.32,1,2,2017,4.0,0,0
1,2,1,2019,3,23,6.38,2,2,2017,4.0,0,0
1,2,2,2019,4,23,7.11,2,2,2017,4.0,0,0
1,2,1,2020,3,15,7.61,2,2,2017,4.0,0,0
1,2,2,2020,3,10,7.63,2,2,2017,4.0,0,0
1,2,2,2017,3,19,5.59,1,7,2017,6.0,2,4
1,2,1,2018,3,17,6.12,2,7,2017,6.0,2,4
1,2,2,2018,3,20,6.91,2,7,2017,6.0,2,4
1,2,1,2019,3,18,8.2,2,7,2017,6.0,2,4
1,2,2,2019,4,23,6.67,2,7,2017,6.0,2,4
1,2,1,2020,3,12,7.42,0,7,2017,6.0,2,4
1,2,2,2020,4,18,4.93,1,7,2017,6.0,2,4
1,2,1,2021,4,3,6.18,4,7,2017,6.0,2,4
1,1,2,2019,5,17,8.25,2,4,2019,8.0,0,3
1,1,1,2020,3,19,7.87,2,4,2019,8.0,0,3
1,1,2,2020,4,4,7.46,3,4,2019,8.0,0,3
1,1,1,2021,3,14,8.53,2,4,2019,8.0,0,3
1,1,2,2021,3,23,7.86,2,4,2019,8.0,0,3
1,1,1,2022,2,20,7.23,2,4,2019,8.0,0,3
1,2,2,2019,4,18,7.62,2,4,2019,4.0,0,0
1,2,1,2020,3,24,7.43,1,4,2019,4.0,0,0
1,2,2,2020,4,23,6.33,2,4,2019,4.0,0,0
1,2,1,2021,5,22,7.5,2,4,2019,4.0,0,0
1,2,2,2021,3,16,7.56,1,4,2019,4.0,0,0
1,2,1,2022,4,15,6.38,2,4,2019,4.0,0,0
0,3,2,2019,5,20,7.66,3,2,2019,6.0,2,4
0,3,1,2020,5,19,8.01,2,2,2019,6.0,2,4
0,3,2,2020,4,20,7.57,2,2,2019,6.0,2,4
0,3,1,2021,5,17,7.61,2,2,2019,6.0,2,4
0,3,2,2021,4,23,7.68,3,2,2019,6.0,2,4
0,3,1,2022,4,8,8.13,1,2,2019,6.0,2,4
1,1,2,2018,3,23,5.12,0,3,2018,2.0,0,2
1,1,1,2019,4,14,4.17,1,3,2018,2.0,0,2
1,1,2,2019,4,24,5.57,1,3,2018,2.0,0,2
1,1,1,2020,3,25,0.0,1,3,2018,2.0,0,2
1,1,2,2020,5,21,6.14,2,3,2018,2.0,0,2
1,1,1,2021,3,23,7.3,2,3,2018,2.0,0,2
1,1,2,2021,2,16,7.28,2,3,2018,2.0,0,2
1,1,1,2022,3,2,6.58,3,3,2018,2.0,0,2
1,3,2,2013,3,22,6.14,0,4,2013,3.0,2,5
1,3,2,2013,3,22,4.59,0,4,2013,3.0,2,5
1,3,1,2014,3,26,5.25,1,4,2013,3.0,2,5
1,3,1,2014,3,26,6.42,1,4,2013,3.0,2,5
1,3,2,2014,0,24,6.42,0,4,2013,3.0,2,5
1,3,1,2015,0,15,2.84,0,4,2013,3.0,2,5
1,3,2,2015,0,15,3.36,0,4,2013,3.0,2,5
1,2,2,2019,4,19,5.82,1,4,2019,4.0,0,0
1,2,1,2020,3,21,5.38,1,4,2019,4.0,0,0
1,2,2,2020,3,15,5.97,1,4,2019,4.0,0,0
1,2,1,2021,4,15,5.03,2,4,2019,4.0,0,0
1,2,2,2021,4,15,6.74,1,4,2019,4.0,0,0
1,2,1,2022,3,18,6.03,0,4,2019,4.0,0,0
1,3,2,2017,3,18,6.87,0,4,2017,7.0,2,5
1,3,1,2018,4,21,4.94,2,4,2017,7.0,2,5
1,3,2,2018,4,20,7.0,2,4,2017,7.0,2,5
1,3,1,2019,4,14,6.64,2,4,2017,7.0,2,5
1,3,2,2019,4,18,7.31,2,4,2017,7.0,2,5
1,3,1,2020,3,17,7.12,1,4,2017,7.0,2,5
1,3,2,2020,4,12,5.93,2,4,2017,7.0,2,5
0,1,2,2018,4,21,6.53,1,7,2018,5.0,0,1
0,1,1,2019,3,14,6.01,1,7,2018,5.0,0,1
0,1,2,2019,3,17,5.0,0,7,2018,5.0,0,1
0,1,1,2020,4,18,4.68,2,7,2018,5.0,0,1
0,1,2,2020,3,19,6.8,1,7,2018,5.0,0,1
0,1,1,2021,5,18,6.34,2,7,2018,5.0,0,1
0,1,2,2021,3,24,7.14,2,7,2018,5.0,0,1
0,1,1,2022,3,16,6.57,2,7,2018,5.0,0,1
1,1,2,2018,5,17,8.54,3,1,2018,5.0,0,1
1,1,1,2019,5,21,8.24,2,1,2018,5.0,0,1
1,1,2,2019,5,20,7.47,2,1,2018,5.0,0,1
1,1,1,2020,4,18,7.66,2,1,2018,5.0,0,1
1,1,2,2020,5,21,7.59,3,1,2018,5.0,0,1
1,1,1,2021,5,18,8.09,2,1,2018,5.0,0,1
1,1,2,2021,4,12,7.09,2,1,2018,5.0,0,1
1,2,2,2019,5,23,8.98,2,2,2019,0.0,0,4
1,2,1,2020,3,25,7.93,3,2,2019,0.0,0,4
1,2,2,2020,5,16,8.34,3,2,2019,0.0,0,4
1,2,1,2021,5,20,8.66,2,2,2019,0.0,0,4
1,2,2,2021,5,12,7.86,3,2,2019,0.0,0,4
1,2,1,2022,5,16,8.8,3,2,2019,0.0,0,4
0,2,2,2016,5,21,7.69,1,2,2016,7.0,2,5
0,2,1,2017,5,21,6.17,2,2,2016,7.0,2,5
0,2,2,2017,5,22,7.91,2,2,2016,7.0,2,5
0,2,1,2018,4,14,5.8,3,2,2016,7.0,2,5
0,2,2,2018,4,22,8.12,2,2,2016,7.0,2,5
0,2,1,2019,3,16,6.83,2,2,2016,7.0,2,5
0,2,2,2019,3,22,6.75,2,2,2016,7.0,2,5
0,2,1,2020,3,11,6.93,2,2,2016,7.0,2,5
1,1,2,2018,3,19,7.06,1,7,2018,7.0,0,5
1,1,1,2019,3,15,6.41,2,7,2018,7.0,0,5
1,1,2,2019,5,15,7.06,2,7,2018,7.0,0,5
1,1,1,2020,3,17,6.63,1,7,2018,7.0,0,5
1,1,2,2020,3,5,5.16,0,7,2018,7.0,0,5
1,1,1,2021,3,21,3.2,2,7,2018,7.0,0,5
1,1,1,2022,2,5,7.2,0,7,2018,7.0,0,5
1,4,1,2014,4,17,8.88,3,7,2014,4.0,2,0
1,4,2,2014,5,19,8.88,2,7,2014,4.0,2,0
1,4,1,2015,5,22,7.23,2,7,2014,4.0,2,0
1,4,2,2015,4,20,7.95,2,7,2014,4.0,2,0
1,4,1,2016,2,16,7.59,0,7,2014,4.0,2,0
1,1,2,2018,2,14,6.01,1,7,2018,7.0,0,5
1,1,1,2019,2,22,5.83,0,7,2018,7.0,0,5
1,1,2,2019,4,15,4.41,2,7,2018,7.0,0,5
1,1,1,2020,3,18,0.0,2,7,2018,7.0,0,5
1,1,2,2020,4,12,7.29,2,7,2018,7.0,0,5
1,1,1,2021,4,16,7.45,2,7,2018,7.0,0,5
1,1,2,2021,3,18,7.73,1,7,2018,7.0,0,5
1,1,1,2022,3,3,6.3,2,7,2018,7.0,0,5
1,3,2,2019,5,17,9.55,3,3,2019,4.0,2,0
1,3,1,2020,5,23,8.93,3,3,2019,4.0,2,0
1,3,2,2020,5,24,8.44,3,3,2019,4.0,2,0
1,3,1,2021,5,22,8.48,3,3,2019,4.0,2,0
1,3,2,2021,5,16,8.14,3,3,2019,4.0,2,0
1,3,1,2022,4,10,8.03,4,3,2019,4.0,2,0
0,3,2,2017,4,16,7.76,3,7,2017,5.0,2,1
0,3,1,2018,5,22,8.33,3,7,2017,5.0,2,1
0,3,2,2018,4,22,8.03,3,7,2017,5.0,2,1
0,3,1,2019,5,24,8.25,2,7,2017,5.0,2,1
0,3,2,2019,5,14,7.25,3,7,2017,5.0,2,1
0,3,1,2020,5,14,8.99,3,7,2017,5.0,2,1
0,3,2,2020,5,16,8.56,3,7,2017,5.0,2,1
1,2,2,2018,4,19,6.46,1,2,2018,4.0,2,0
1,2,1,2019,5,20,6.43,1,2,2018,4.0,2,0
1,2,2,2019,5,18,6.41,2,2,2018,4.0,2,0
1,2,1,2020,5,15,7.86,2,2,2018,4.0,2,0
1,2,2,2020,5,14,7.47,3,2,2018,4.0,2,0
1,2,1,2021,5,18,8.03,2,2,2018,4.0,2,0
1,2,2,2021,2,6,7.49,2,2,2018,4.0,2,0
1,2,1,2022,3,10,7.67,2,2,2018,4.0,2,0
1,3,2,2019,5,19,8.09,3,7,2019,6.0,2,4
1,3,1,2020,5,18,8.52,2,7,2019,6.0,2,4
1,3,2,2020,5,20,7.48,3,7,2019,6.0,2,4
1,3,1,2021,5,15,8.55,3,7,2019,6.0,2,4
1,3,2,2021,5,14,8.03,3,7,2019,6.0,2,4
1,3,1,2022,3,12,8.42,3,7,2019,6.0,2,4
